"TIME","Mills","Ax","Ay","Az","Gx","Gy","Gz","Lat","Lon","Speed"
"19-02-2019 06:42:38","1550581958838","0.80744934","6.16185","7.7718506","0.20994568","0.16903687","0.022247314","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:38","1550581958864","0.19213867","6.9830627","8.078308","0.22698975","0.13494873","0.045684814","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:38","1550581958895","1.8896332","3.4396515","12.117325","-0.20230103","-0.05039978","0.061676025","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:38","1550581958914","0.7260437","9.417969","0.7328949","0.3100891","0.13494873","0.07019043","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:38","1550581958947","1.1522064","5.2113647","9.280197","-0.3834076","-0.02909851","0.059539795","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:38","1550581958972","0.8242035","7.3374023","5.607483","-0.0712738","0.015640259","0.040359497","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959011","1.1641846","7.540909","5.844513","-0.02760315","0.059310913","0.053146362","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959031","1.288681","4.26326","13.288086","-0.11175537","0.049728394","0.02758789","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959077","2.7970276","5.9415894","6.7160034","0.28877258","0.10939026","0.08509827","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959095","-0.8637085","6.1067963","7.429474","0.26000977","0.25","-0.0054473877","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959128","2.770691","4.3063507","13.019943","-0.16183472","-0.15586853","0.04675293","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959151","-0.32022095","5.9966583","6.7686768","0.16307068","0.14454651","0.005203247","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959192","1.3222046","8.3932495","4.1542053","0.21847534","0.042266846","0.031845093","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959218","0.043701172","3.2241669","10.757416","-0.10324097","0.1051178","-0.025680542","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959247","3.1513672","6.386917","10.257034","0.2078247","-0.05467224","0.0062713623","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959279","-0.36810303","5.4483795","9.325684","0.22805786","0.25","-0.10343933","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959311","2.6461945","5.8745575","8.660095","0.08744812","-0.057861328","0.0030822754","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959330","-0.17897034","7.1123505","5.8469086","0.16201782","0.20739746","-0.07788086","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959376","2.7252045","5.5154266","9.498062","-0.1415863","-0.11645508","-0.006500244","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959394","-0.44950867","7.509796","5.904373","0.041641235","0.14666748","-0.060836792","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959431","1.5975342","7.141083","6.6178436","-0.022277832","-0.07171631","0.02758789","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959456","0.15382385","5.48909","8.748688","-0.08087158","0.044403076","-0.006500244","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959499","2.0572205","7.8234253","7.9011383","0.16627502","-0.045074463","0.04888916","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959511","0.12031555","5.1131897","7.7431183","0.046966553","0.13069153","-0.020355225","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959558","2.8999786","5.7883606","7.3576508","0.056549072","-0.06958008","0.092559814","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959573","0.2926941","4.533798","11.413422","0.016067505","0.2457428","0.045684814","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959611","3.292633","6.343811","11.264984","0.08531189","-0.006729126","0.14369202","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959635","-0.020950317","5.098831","7.2140045","0.12365723","0.31391907","0.0020141602","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959677","4.147354","6.078064","8.279419","0.0075531006","-0.06425476","0.15008545","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959693","-0.07122803","6.3533936","7.1278076","-0.044647217","0.32563782","0.0073394775","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959731","2.763504","7.1315002","5.8301544","0.05229187","-0.009918213","-0.013961792","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959760","0.4339447","5.5082397","8.42067","-0.15330505","0.2223053","-0.0693512","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959795","1.9494781","6.623932","7.618622","0.01713562","0.079559326","-0.07362366","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959816","1.6286621","6.295929","6.4310913","-0.10003662","0.18608093","-0.18121338","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959856","0.35255432","5.9344025","5.916336","-0.061691284","0.09660339","-0.23020935","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959877","1.7076721","6.022995","10.434204","-0.18099976","-0.006729126","-0.17268372","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959913","0.27833557","7.2943115","5.8708496","0.15455627","0.09767151","-0.13008118","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959941","3.2567139","6.31987","9.320892","-0.12135315","-0.0045928955","-0.051254272","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959976","1.6286621","6.6335144","9.064713","-0.021209717","0.13282776","-0.008636475","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:39","1550581959998","2.6342163","8.165802","7.824524","-0.024414062","0.1051178","-0.012893677","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960035","2.6222534","6.9112396","6.912323","-0.026535034","0.11578369","-0.012893677","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960061","2.715622","9.006165","6.816559","0.07785034","0.22123718","-0.08213806","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960094","-0.1478424","5.0102386","7.896347","-0.21083069","0.16264343","-0.10557556","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960118","1.4395142","9.434723","1.2500458","0.046966553","-0.055725098","0.009475708","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960156","0.34536743","4.9767303","7.956192","-0.25024414","0.077423096","-0.13859558","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960178","1.3293762","7.2105103","4.6569824","0.20249939","-0.04827881","-0.051254272","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960214","-0.90919495","0.9712219","13.426956","-0.3929901","0.079559326","-0.10450745","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960242","0.8553314","6.853775","6.9219055","0.4570923","-0.1302948","-0.05444336","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960277","-2.0344696","2.8602448","11.480469","-0.07873535","0.09767151","-0.14712524","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960300","1.0253143","9.202484","4.4558716","0.55615234","-0.17610168","-0.02355957","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960339","-1.2779083","4.612808","9.675232","-0.21401978","0.06890869","-0.14073181","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960361","0.3429718","6.781952","8.425461","0.24935913","-0.1771698","-0.059768677","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960396","0.6063385","5.750046","8.636154","0.039505005","-0.01524353","-0.14924622","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960420","0.019760132","5.3454285","11.305695","0.13537598","-0.010986328","-0.18333435","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960457","1.4012146","7.4140167","8.933029","0.16627502","-0.077041626","-0.15670776","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960479","0.53689575","5.0533447","10.855576","0.0107421875","0.03375244","-0.17481995","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960520","2.4331055","7.7085114","3.1342773","0.30795288","-0.053604126","-0.11943054","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960544","-0.5381012","4.8402557","6.90036","-0.07980347","0.16159058","-0.17163086","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960577","3.8217468","7.296707","11.734253","-0.045715332","-0.26559448","0.021194458","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960601","-0.09996033","6.334244","6.3496857","-0.122421265","0.19247437","-0.10343933","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960640","2.497757","9.959061","2.2484283","0.1843872","-0.15693665","-0.010772705","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960662","1.0827789","5.0533447","11.190765","-0.3887329","0.025222778","-0.13220215","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960698","2.624649","8.738022","7.678467","0.1843872","-0.09941101","-0.06297302","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960727","0.14186096","3.8131409","10.031967","-0.12986755","0.08062744","-0.12155151","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960758","3.8792114","7.461914","6.00972","0.30262756","-0.2048645","0.033966064","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960782","-1.2563477","5.8984985","7.903534","0.084243774","0.12110901","-0.10131836","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960821","1.3054352","5.3574066","10.113373","-0.052108765","-0.26239014","0.030776978","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960844","-0.27233887","6.5592957","6.5388336","0.08744812","-0.09408569","0.02545166","10.56453871","76.12168747","0.0"
"19-02-2019 06:42:40","1550581960880","0.7236481","7.730057","5.473419","0.076797485","-0.17930603","0.040359497","10.56453871","76.12168747","0.0"
