TIME,Mills,Ax,Ay,Az,Gx,Gy,Gz,Lat,Lon,Speed,Class
22-02-2019 4.47,1550000000000.0,0.8601226999999999,-0.015182495,19.527374,-0.3952179,-0.5613251,0.07394409,10.60212239,76.11342096,0.0,0
22-02-2019 4.47,1550000000000.0,-2.4558562999999998,8.1514435,4.4630585,0.654068,0.23548889,-0.056015015,10.60212239,76.11342096,0.0,0
22-02-2019 4.47,1550000000000.0,1.4538878999999998,0.082977295,19.759613,-0.1257019,-0.2342987,-0.046432495,10.60212239,76.11342096,0.0,0
22-02-2019 4.47,1550000000000.0,0.14186096,10.370865,3.4072112999999997,0.90974426,0.15133667,-0.09010315,10.60212239,76.11342096,0.0,0
22-02-2019 4.47,1550000000000.0,-0.08558655,-4.0518036,20.434784,0.022369385,-0.04360962,-0.11566162,10.60212239,76.11342096,0.0,0
22-02-2019 4.47,1550000000000.0,3.0412445,4.5194397,11.162033000000001,0.9246521000000001,-0.09580994,-0.038970947,10.60212239,76.11342096,0.0,0
22-02-2019 4.47,1550000000000.0,-1.0336914000000001,3.9352417,11.973663,0.89907837,0.26318359999999996,-0.079452515,10.60212239,76.11342096,0.0,0
22-02-2019 4.47,1550000000000.0,4.4298706,0.83236694,13.707076999999998,0.15232849,-0.32484436,0.020690918,10.60212239,76.11342096,0.0,0
22-02-2019 4.47,1550000000000.0,-5.0846862999999995,6.944763000000001,7.3097687,1.0791168,0.37609863,-0.05494690000000001,10.60212239,76.11342096,0.0,0
22-02-2019 4.47,1550000000000.0,6.031601,-3.314392,25.36444,-0.6316986,-0.7072754,0.15171814,10.60212239,76.11342096,0.0,0
22-02-2019 4.47,1550000000000.0,-7.323257400000001,10.334946,2.5357208,1.2271881000000002,0.46984863,0.02281189,10.60212239,76.11342096,0.0,0
22-02-2019 4.47,1550000000000.0,6.359604,-0.46768188,20.592789,-0.74993896,-0.8830414000000001,0.18687439,10.60212239,76.11342096,0.0,0
22-02-2019 4.47,1550000000000.0,-8.8172455,6.676605,2.006607,0.74461365,0.39421082,-0.059204099999999996,10.60212239,76.11342096,0.0,0
22-02-2019 4.47,1550000000000.0,6.4601593,-2.5290985,20.779541000000002,-0.5155792,-0.9586792,0.20497131,10.60212239,76.11342096,0.0,0
22-02-2019 4.47,1550000000000.0,-10.8259735,13.526413,-4.4864654999999996,1.3283844,0.33456420000000003,-0.007003784,10.60212239,76.11342096,0.0,0
22-02-2019 4.47,1550000000000.0,4.44664,-3.8076019999999997,22.105926999999998,-1.2815094,-1.1014252,0.19325256,10.60212239,76.11342096,0.0,0
22-02-2019 4.47,1550000000000.0,-8.288132000000001,13.224747,-9.310775999999999,0.8170624,0.1577301,0.07608032,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,0.9534912,-1.4493103,18.215347,-1.2399597,-0.84788513,0.09951782,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-8.336014,12.015686,-1.3404846000000001,0.38349915,-0.19914246,0.082473755,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,0.75956726,2.8578644,13.757354999999999,-0.607193,-0.7115326,0.17941284,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-7.1341247999999995,11.295029,-3.1983794999999997,0.44421387,-0.23641968,0.051574707000000004,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,0.22087097,2.4268951000000003,10.580246,-0.61465454,-0.64868164,0.08779907,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-6.688797,10.607895,2.3968658,0.13848877,-0.24388123,0.06755066,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,1.0348969000000001,8.706894,3.3832703,-0.13954163,-0.47717285,0.08886719,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-6.2865753,3.9903107,9.84523,-0.24394226,-0.21298218,0.006835938000000001,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-0.09037781,1.5745697,14.84671,-0.2311554,-0.42497253,0.13146973,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-4.5172577,7.370926,7.886764500000001,0.42930603,-0.093673706,0.06542969,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,1.1977081,6.81308,8.2435,0.21624756,-0.3866272,-0.014465332,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-5.5946503,2.0869293,6.792617999999999,0.36857605,0.023498535,-0.02192688,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,5.859207,4.311142,11.954514,0.16297913,-0.5730438,0.16343689,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-7.059906,2.0964966,9.799728,0.525177,0.37823486,-0.079452515,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,6.0052642999999994,6.039749,11.621719,0.23329163,-0.6412201,0.1250763,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-4.584289599999999,0.4947815,9.984085,0.20452881,0.41764832,-0.11140442,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,6.309326,3.3702087,8.983307,0.26525879999999996,-0.43455505,0.11442566,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-5.1301727,4.378174,10.968109,0.48362732,0.42297363,-0.112472534,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,7.403473,3.8969421000000004,11.736649,0.11291504,-0.50379944,0.09526062,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-3.3512877999999997,7.694137599999999,6.0240784000000005,0.45593262,0.60194397,-0.13804626,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,5.5982513,4.6990050000000005,16.015076,-0.41651917,-0.44734192,-0.01234436,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-3.2004395,5.398102,9.52919,-0.19494629,0.5699768,-0.17318726,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,7.6500699999999995,13.622192000000002,5.667343,0.56140137,-0.39727783,-0.011276245,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-1.4359131,3.0015106,4.8221893,-0.18534851,0.55400085,-0.28611755,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,7.4058684999999995,8.093979,-2.2095795,0.36431885,-0.23002625,0.016418457,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-0.9067993000000001,4.75885,15.145980999999999,-0.116119385,0.43255615,-0.22006226,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,4.4562073,5.398102,4.4463042999999995,0.23861694,-0.10432434,-0.065597534,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-1.9626465,4.9934845,15.337523999999998,0.10652161,0.37716675,-0.20088196,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,4.384384,-1.3200226000000002,18.24887,-0.38775635,-0.20872498,-0.08584595,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,1.8106232,5.912857,9.763824000000001,0.15339660000000002,0.53163147,-0.14974976,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,8.3467865,21.745712,-8.997147,1.0982819,0.004333496,0.008972168,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,2.7850647,-13.635803,29.513596000000003,-1.1515503,0.52523804,-0.3841095,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,9.098572,12.738724000000001,-2.3987274,2.0676726999999997,0.16517639,0.15597534,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-1.7423706,-8.639099,25.266281,0.25672913,0.87997437,-0.22113037,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,12.809586,5.3693695,15.722992000000001,1.1121368,-0.41113279999999996,0.02494812,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-4.5316160000000005,-3.8890076000000002,22.405212,0.8213196,1.3082122999999999,-0.42140198,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,13.827117999999999,5.335861,16.728561,0.71372986,-0.6369629,0.18899536,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-2.7575226,4.7253419999999995,14.482788000000001,0.56565857,1.2155303999999998,-0.33085632,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,13.106461,5.802719000000001,14.123657000000001,0.20346070000000002,-0.57836914,0.117630005,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-5.127777,7.945541400000001,9.871567,0.57844543,1.2027435,-0.2584076,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,13.295608499999998,0.41098022,21.421188,-0.26631165,-0.8095398,0.10910034,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-10.845139,6.2743835,2.9211883999999997,1.2058868,1.1526794,-0.3564148,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,13.24054,0.7365875,25.85286,-0.5209198,-1.3038177,0.23800659,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-10.914566,2.9823607999999995,2.4830475,1.0215912,0.9332428,-0.2232666,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,11.952454,4.4835205,16.201828,-0.03302002,-1.2686614999999999,0.20497131,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-12.473189999999999,-5.567337,13.539474499999999,0.5794983,0.83735657,-0.23284912,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,13.405731,2.6399841,15.392593,0.6828308000000001,-1.2526855,0.3956604,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-13.617614999999999,-0.8483734,12.837982,1.2026825,0.92152405,-0.18811035,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,12.096115,-3.6878967000000005,14.535460999999998,0.083099365,-1.2388306,0.23905945,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-13.035828,3.7772370000000004,12.689528999999999,1.1941681,0.85440063,-0.12100219999999999,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,13.204620000000002,0.9568634,20.353378,-0.07989502,-1.2910309,0.34559629999999997,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-9.782104499999999,9.841736000000001,-2.2071838,0.86073303,0.93003845,-0.18278503,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,10.961258,9.58078,8.10704,-0.4229126,-1.1046143,0.18260193,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-7.143692,-1.851532,16.031845,-1.0972137,0.7638550000000001,-0.2541504,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,13.774445000000002,26.12471,-14.951523000000002,1.9994965,-0.7104645,0.27954102,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-7.7039337,-8.083649000000001,22.086776999999998,-1.2740479,0.8671875,-0.46295166,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,11.282074,4.653503400000001,14.425339000000001,0.58695984,-0.7157898,0.19752502,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-3.052002,3.7915955,4.913162000000001,0.15127563,0.87783813,-0.13165283,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,8.473678999999999,13.837662,2.3250427000000005,0.45167542,-0.47717285,0.00151062,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-3.1836853,-5.155533,20.415619,-0.56565857,0.6392211999999999,-0.3841095,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,7.070678699999999,7.9024353000000005,7.7886047000000005,1.003479,-0.2566681,0.11230469,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-2.5204926,4.7133636,10.185196000000001,0.50387573,0.5433501999999999,-0.16467285,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,3.9510345,4.8354645,12.691925,-0.09161377,-0.28755188,-0.12205505,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,0.44831848,5.881729,11.403853999999999,-0.10333252,0.40060425,-0.1614685,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,5.667679,7.9599,8.767838000000001,0.27163696,-0.15545654,-0.07412719999999999,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-1.7663269,6.307907,5.212448,0.27163696,0.4442749,-0.26586914,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,4.671692,3.375,13.479629500000001,-0.16511536,-0.3450775,-0.020858765,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,0.13467407,7.976653999999999,3.3952484,0.47190857,0.31005859999999996,-0.10394287,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,2.8784332000000004,8.041306,5.2842712,-0.16192627,-0.15759277,-0.056015015,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-0.9211731,-3.563385,21.337387,-0.48043823,0.16305542,-0.15934753,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,6.570297200000001,8.797867,7.417511,0.9768524,-0.16931152,0.08673096,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,-1.546051,3.4037322999999997,13.565810999999998,0.30360413,0.47943115,-0.20301819,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,6.393127400000001,4.6175995,6.572357000000001,0.2780304,-0.30140686,-0.005950928,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,2.3181915,6.829834,13.862701000000001,0.078826904,0.42190552,-0.13591003,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,5.976532,9.312622,1.3003235,0.4463501,-0.02230835,-0.0016784670000000001,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,1.65979,7.562469500000001,12.610535,-0.022369385,0.46559143,-0.17851257,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,4.252701,4.019043,13.189926000000002,-0.30360413,-0.09687805,0.040924072,10.60222701,76.11298803,8.16,0
22-02-2019 4.47,1550000000000.0,5.6150055,9.748367,6.883590700000001,-0.17790222,0.37716675,-0.07305908,10.60222701,76.11298803,8.16,0
