TIME,Mills,Ax,Ay,Az,Gx,Gy,Gz,Lat,Lon,Speed
19-02-2019 11.27,1.55056E+12,-0.9618683,6.0253906,11.516373,-0.1096344,0.10832214,0.73172,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.23402405,7.5193634,3.7232513,0.11088562,0.05718994,0.7082825,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.383667,6.999832,6.8428955,-0.15863037,0.16584778,0.938385,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.6889343,6.501831,9.823669,-0.073410034,0.14134216,0.7871094,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.8421631,4.6271667,11.080627,-0.085128784,0.2223053,0.94477844,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.5752106,10.062012,0.04096985,0.22486877,0.09234619,1.0225372,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.1598053,7.0213776,4.9227448,-0.21936035,0.25958252,0.7881775,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.6789398,6.5305634,9.981689,-0.1096344,0.25213623,0.6901703,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.972641,9.549652,5.18132,0.28344727,0.23721313,0.333313,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,2.3684692,4.394928,11.518768,-0.07661438,0.1519928,0.21400452,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,2.897583,9.877655,3.8932343,0.50183105,0.14454651,-0.1822815,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.86491394,5.3095245,12.17717,-0.13093567,0.20739746,-0.2419281,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,2.351715,9.236008,4.1183014,0.33885193,0.08488464,-0.35379028,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.7579498,6.604782,9.897903,-0.17887878,0.12322998,-0.4688263,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.46028137,7.833008,3.129486,0.19610596,0.13388062,-0.7117157,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.018554688,9.6262665,7.1708984,-0.51123047,0.06037903,-0.82569885,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.62667847,10.607895,4.642624,0.039505005,0.004989624,-0.9609833,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.58358765,9.473038,-2.4394226,-0.3376007,-0.17930603,-0.8661804,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,2.739563,6.7173157,6.0240784,-0.3961792,-0.18782043,-1.0249023,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.5041656,7.4140167,0.10560608,-0.15437317,-0.09301758,-1.0600586,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.344162,2.774063,7.9849243,-0.567688,-0.19314575,-1.1569977,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.809845,5.347824,8.806137,0.009674072,-0.18888855,-0.9940033,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.2719269,4.955185,14.904175,-0.2587738,-0.1963501,-0.9801636,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-3.2387543,3.5138702,12.981628,0.32818604,-0.1771698,-1.0185089,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.56562805,5.927231,13.594543,0.20568848,-0.39874268,-0.9641876,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,2.3588867,6.485077,9.419052,0.517807,-0.3071289,-0.87789917,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-2.644989,4.359024,7.702408,0.13111877,-0.30073547,-0.85765076,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.48780823,7.265579,10.778961,0.56681824,-0.41471863,-0.6904144,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.9906006,4.1315765,9.012039,0.07572937,-0.3955536,-0.47628784,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-1.656189,4.813919,11.427795,0.44750977,-0.4232483,-0.34526062,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.457901,5.3837433,8.219559,0.1875763,-0.43496704,0.05633545,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.87927246,3.1595306,11.197952,0.4336548,-0.28475952,0.13943481,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-2.1230621,1.8858185,15.1723175,-0.13839722,-0.11752319,0.49949646,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-1.4526825,4.1674805,8.952194,1.042984,-0.24108887,0.49417114,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.63746643,5.450775,10.060699,0.28451538,-0.19207764,0.6070862,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-2.9777832,5.967926,10.434204,0.15348816,-0.19207764,0.6081543,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.09996033,5.9487762,3.3234253,0.2909088,-0.2325592,0.54530334,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-1.6107025,8.060455,5.5260773,-0.054229736,-0.15905762,0.4409027,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,2.2272034,5.9894714,8.904297,-0.07661438,-0.2549286,0.29815674,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.5285187,7.042923,4.520523,0.22486877,-0.12496948,0.24809265,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.53689575,7.4954224,11.497223,-0.0861969,-0.16226196,0.29496765,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.48423767,7.0525055,9.162872,0.18118286,-0.086624146,0.20228577,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.15861511,6.0612946,6.687271,0.044830322,-0.1260376,0.25660706,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.19332886,6.695755,3.8333893,-0.0670166,-0.08023071,0.319458,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.5496521,5.283188,12.258575,-0.39831543,-0.1302948,0.24595642,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.99180603,5.663864,6.8069763,0.043762207,0.015640259,0.23851013,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.19213867,5.386139,6.725586,-0.10536194,-0.007797241,0.23744202,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.16101074,5.259247,10.520386,0.04057312,-0.058929443,0.17459106,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,2.0979156,6.166641,8.669678,0.048034668,-0.1260376,-0.004379273,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.5640106,4.327896,8.255478,-0.049972534,-0.032287598,-0.065093994,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.45550537,4.1555176,6.8835907,-0.09259033,-0.11752319,-0.1865387,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.0796051,6.367752,8.406311,0.09277344,-0.16651917,-0.22702026,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.1953125,5.022217,11.549896,-0.2907257,-0.22190857,-0.20144653,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,2.284668,4.275223,7.276245,-0.013763428,-0.14201355,-0.114105225,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.25439453,5.204178,21.631882,-0.42707825,-0.086624146,-0.026748657,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.33937073,3.2074127,16.355057,0.11193848,-0.08023071,0.06486511,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.21487427,4.3733826,15.402161,0.15135193,-0.088760376,0.25448608,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.23881531,7.6271057,0.7472534,0.31221008,-0.17503357,0.25660706,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.042495728,5.362198,-1.7427063,0.022460938,-0.11218262,0.17138672,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.6063385,6.0565033,7.6018524,-0.25663757,-0.06211853,0.22465515,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.3944397,5.481903,2.0520935,0.011810303,-0.09301758,0.16073608,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.56085205,3.7556763,15.462021,-0.36636353,-0.15054321,0.204422,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.07243347,4.6175995,6.3808136,0.1843872,-0.1026001,0.17565918,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.6973114,4.8163147,12.486023,-0.10217285,-0.12922668,0.25128174,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.5057831,9.772308,-0.63897705,0.5071564,-0.016311646,0.27578735,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.6901245,-0.4700775,26.19522,-0.42282104,-0.004592896,0.27046204,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,2.5240936,9.168976,2.2939148,1.2240753,-0.21018982,0.31626892,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.1234894,5.125168,22.797852,0.11833191,0.15625,0.3897705,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.7583618,2.8386993,17.092468,0.37187195,-0.08769226,0.29922485,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,2.0835571,8.879272,3.6969147,0.79797363,-0.025909424,0.4366455,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.42077637,3.9903107,6.4430695,0.07785034,0.015640259,0.17671204,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.6573944,6.916031,5.401581,0.58491516,-0.013122559,0.2832489,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.8457489,5.0246124,7.96817,0.023529053,0.06037903,0.5112152,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.5400696,5.66626,-2.1784515,0.10021973,0.04333496,0.3929596,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.4339447,3.6263885,0.07688904,-0.38659668,0.13494873,0.35887146,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.5352783,5.9152527,8.415894,-0.37275696,0.102996826,0.32373047,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,2.5647888,2.402954,8.73671,-0.24810791,0.07849121,0.38763428,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.5740051,8.599152,9.129364,0.23658752,0.1477356,0.2832489,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.9590607,5.5513306,12.33519,-0.22361755,0.032684326,0.31733704,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.9997559,8.445923,12.995987,0.004348755,0.112579346,0.24702454,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.34655762,8.730835,5.7750854,0.16734314,0.10939026,0.06486511,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,3.5248718,8.292694,0.67063904,-0.694458,0.058258057,0.22679138,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.0420837,5.5417633,-0.3875885,-0.42388916,0.16903687,0.17671204,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.27114868,6.3246613,11.418213,-0.8009796,0.13388062,0.16712952,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.49020386,4.153122,11.454132,-0.36636353,0.21591187,0.3705902,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.43156433,2.7596893,-3.00206,-0.035064697,-0.07171631,0.29389954,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.1713715,-0.063064575,9.294556,-0.53041077,0.19354248,0.31733704,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,2.4786072,11.845688,-1.9222717,0.12472534,0.12750244,0.26620483,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.42556763,2.300003,16.244919,-0.9266815,0.25852966,0.22146606,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,8.432983,4.7085724,2.6482544,-0.29286194,-0.15586853,0.286438,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,9.886261,7.1793976,-6.2964783,0.24829102,-0.037628174,0.9788666,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-4.0025024,7.107559,4.728821,-0.75624084,0.6313629,-0.44433594,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-7.186798,7.5792236,-1.6684875,0.044830322,0.19354248,-0.53700256,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,2.3038177,3.7509003,10.915436,-0.6326752,-0.37957764,0.38230896,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.9750366,3.1140442,7.616226,0.12579346,0.19033813,0.2555542,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.5664062,13.83049,-1.8025665,0.16627502,0.12110901,0.25767517,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,2.866455,9.652603,0.1151886,-0.3333435,0.22444153,0.5058899,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,2.2511444,-4.135605,27.248672,-1.4965973,0.43641663,0.6603546,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.35255432,1.5913239,13.958466,0.9929199,0.25532532,0.5048218,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.9750366,18.460876,-7.5893555,0.84591675,0.15519714,0.29389954,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.4507141,8.17778,16.580109,-0.7455902,0.43322754,0.5410309,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.046875,8.101166,-1.2111969,-0.024414062,0.08807373,0.49736023,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,7.2358856,-8.174622,21.878479,-0.78393555,0.08062744,0.006271362,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,4.26947,24.257233,-16.962646,1.2304688,0.66970825,-0.37721252,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.2579651,19.945282,-19.699219,0.3409729,0.30752563,-0.22595215,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,3.9342804,0.54026794,19.228104,-2.3711853,0.07209778,-0.05444336,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.8513184,15.537552,-17.338547,2.0017242,0.22123718,-0.07788086,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.42556763,6.08284,16.323929,-1.1503906,-0.01737976,-0.25790405,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-1.4861908,7.1267242,1.5493164,0.5817261,0.067840576,-0.3665619,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,5.557541,8.951096,8.463776,-0.17355347,-0.012054443,-0.21316528,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-2.2188263,-1.4900208,22.486603,-0.86383057,0.4310913,0.028640747,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.8816681,14.706757,-7.785675,0.54763794,0.05079651,-0.01184082,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.8744812,5.524994,16.292816,-1.4742279,0.13388062,-0.1354065,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.78590393,9.760345,-2.322113,-0.08938599,0.16796875,-0.02355957,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.9925842,6.81308,11.911423,-0.9139099,0.09020996,-0.02142334,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.21607971,2.7118073,12.780518,-0.24598694,0.1754303,-0.078948975,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.5209198,1.5697784,8.751068,-0.19165039,0.100860596,0.10748291,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.040100098,4.141144,7.776642,0.08744812,0.09020996,9.46E-04,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,2.1194763,4.232132,2.7033234,0.09489441,0.06890869,0.01159668,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.26156616,5.2185364,10.592209,0.2578888,0.22763062,0.07977295,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.36331177,-2.3471375,19.55371,-0.72535706,0.13815308,-0.039535522,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.6909027,7.7947083,4.7359924,0.9396515,0.061447144,-0.1907959,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.68174744,4.323105,12.624893,-0.33972168,0.18075562,-0.28240967,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.2519989,4.485916,6.5939026,0.32713318,-0.041885376,-0.35272217,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.17178345,4.699005,9.936203,-0.058502197,0.13494873,-0.06829834,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.9782104,6.145096,9.955353,0.007553101,-0.014190674,0.05101013,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-1.5173187,4.354233,8.62178,-0.10536194,0.16584778,-0.13008118,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.7835083,6.4491577,9.610596,-0.07022095,-0.013122559,-0.10450745,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.90800476,6.08284,9.493271,-0.042526245,0.07635498,-0.001174927,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,-0.008972168,4.517044,11.525955,0.002227783,0.047607422,-0.067230225,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.53211975,6.2624054,8.813324,0.14497375,7.32E-04,-0.16096497,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.532898,4.110031,7.3289185,0.09703064,0.05718994,-0.114105225,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.1091156,5.316696,10.115768,-0.08299255,0.028427124,-0.17375183,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.18573,3.5785065,11.468491,-0.0158844,0.016708374,-0.23553467,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,1.4012146,5.6686554,6.390396,0.13537598,-0.006729126,-0.06829834,10.62099394,76.14430236,0
19-02-2019 11.27,1.55056E+12,0.8912506,5.264023,12.962479,-0.16183472,0.05718994,-0.03526306,10.62099394,76.14430236,0
