TIME,Mills,Ax,Ay,Az,Gx,Gy,Gz,Lat,Lon,Speed
22-02-2019 4.47,1.55E+12,-8.8172455,6.676605,2.006607,0.74461365,0.39421082,-0.0592041,10.60212239,76.11342096,0
22-02-2019 4.47,1.55E+12,6.4601593,-2.5290985,20.779541,-0.5155792,-0.9586792,0.20497131,10.60212239,76.11342096,0
22-02-2019 4.47,1.55E+12,-10.8259735,13.526413,-4.4864655,1.3283844,0.3345642,-0.007003784,10.60212239,76.11342096,0
22-02-2019 4.47,1.55E+12,4.44664,-3.807602,22.105927,-1.2815094,-1.1014252,0.19325256,10.60212239,76.11342096,0
22-02-2019 4.47,1.55E+12,-8.288132,13.224747,-9.310776,0.8170624,0.1577301,0.07608032,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,0.9534912,-1.4493103,18.215347,-1.2399597,-0.84788513,0.09951782,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-8.336014,12.015686,-1.3404846,0.38349915,-0.19914246,0.082473755,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,0.75956726,2.8578644,13.757355,-0.607193,-0.7115326,0.17941284,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-7.1341248,11.295029,-3.1983795,0.44421387,-0.23641968,0.051574707,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,0.22087097,2.4268951,10.580246,-0.61465454,-0.64868164,0.08779907,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-6.688797,10.607895,2.3968658,0.13848877,-0.24388123,0.06755066,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,1.0348969,8.706894,3.3832703,-0.13954163,-0.47717285,0.08886719,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-6.2865753,3.9903107,9.84523,-0.24394226,-0.21298218,0.006835938,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-0.09037781,1.5745697,14.84671,-0.2311554,-0.42497253,0.13146973,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-4.5172577,7.370926,7.8867645,0.42930603,-0.093673706,0.06542969,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,1.1977081,6.81308,8.2435,0.21624756,-0.3866272,-0.014465332,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-5.5946503,2.0869293,6.792618,0.36857605,0.023498535,-0.02192688,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,5.859207,4.311142,11.954514,0.16297913,-0.5730438,0.16343689,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-7.059906,2.0964966,9.799728,0.525177,0.37823486,-0.079452515,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,6.0052643,6.039749,11.621719,0.23329163,-0.6412201,0.1250763,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-4.5842896,0.4947815,9.984085,0.20452881,0.41764832,-0.11140442,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,6.309326,3.3702087,8.983307,0.2652588,-0.43455505,0.11442566,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-5.1301727,4.378174,10.968109,0.48362732,0.42297363,-0.112472534,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,7.403473,3.8969421,11.736649,0.11291504,-0.50379944,0.09526062,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-3.3512878,7.6941376,6.0240784,0.45593262,0.60194397,-0.13804626,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,5.5982513,4.699005,16.015076,-0.41651917,-0.44734192,-0.01234436,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-3.2004395,5.398102,9.52919,-0.19494629,0.5699768,-0.17318726,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,7.65007,13.622192,5.667343,0.56140137,-0.39727783,-0.011276245,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-1.4359131,3.0015106,4.8221893,-0.18534851,0.55400085,-0.28611755,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,7.4058685,8.093979,-2.2095795,0.36431885,-0.23002625,0.016418457,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-0.9067993,4.75885,15.145981,-0.116119385,0.43255615,-0.22006226,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,4.4562073,5.398102,4.4463043,0.23861694,-0.10432434,-0.065597534,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-1.9626465,4.9934845,15.337524,0.10652161,0.37716675,-0.20088196,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,4.384384,-1.3200226,18.24887,-0.38775635,-0.20872498,-0.08584595,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,1.8106232,5.912857,9.763824,0.1533966,0.53163147,-0.14974976,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,8.3467865,21.745712,-8.997147,1.0982819,0.004333496,0.008972168,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,2.7850647,-13.635803,29.513596,-1.1515503,0.52523804,-0.3841095,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,9.098572,12.738724,-2.3987274,2.0676727,0.16517639,0.15597534,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-1.7423706,-8.639099,25.266281,0.25672913,0.87997437,-0.22113037,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,12.809586,5.3693695,15.722992,1.1121368,-0.4111328,0.02494812,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-4.531616,-3.8890076,22.405212,0.8213196,1.3082123,-0.42140198,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,13.827118,5.335861,16.728561,0.71372986,-0.6369629,0.18899536,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-2.7575226,4.725342,14.482788,0.56565857,1.2155304,-0.33085632,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,13.106461,5.802719,14.123657,0.2034607,-0.57836914,0.117630005,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-5.127777,7.9455414,9.871567,0.57844543,1.2027435,-0.2584076,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,13.2956085,0.41098022,21.421188,-0.26631165,-0.8095398,0.10910034,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-10.845139,6.2743835,2.9211884,1.2058868,1.1526794,-0.3564148,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,13.24054,0.7365875,25.85286,-0.5209198,-1.3038177,0.23800659,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-10.914566,2.9823608,2.4830475,1.0215912,0.9332428,-0.2232666,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,11.952454,4.4835205,16.201828,-0.03302002,-1.2686615,0.20497131,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-12.47319,-5.567337,13.5394745,0.5794983,0.83735657,-0.23284912,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,13.405731,2.6399841,15.392593,0.6828308,-1.2526855,0.3956604,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-13.617615,-0.8483734,12.837982,1.2026825,0.92152405,-0.18811035,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,12.096115,-3.6878967,14.535461,0.083099365,-1.2388306,0.23905945,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-13.035828,3.777237,12.689529,1.1941681,0.85440063,-0.1210022,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,13.20462,0.9568634,20.353378,-0.07989502,-1.2910309,0.3455963,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-9.7821045,9.841736,-2.2071838,0.86073303,0.93003845,-0.18278503,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,10.961258,9.58078,8.10704,-0.4229126,-1.1046143,0.18260193,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-7.143692,-1.851532,16.031845,-1.0972137,0.763855,-0.2541504,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,13.774445,26.12471,-14.951523,1.9994965,-0.7104645,0.27954102,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-7.7039337,-8.083649,22.086777,-1.2740479,0.8671875,-0.46295166,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,11.282074,4.6535034,14.425339,0.58695984,-0.7157898,0.19752502,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-3.052002,3.7915955,4.913162,0.15127563,0.87783813,-0.13165283,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,8.473679,13.837662,2.3250427,0.45167542,-0.47717285,0.00151062,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-3.1836853,-5.155533,20.415619,-0.56565857,0.6392212,-0.3841095,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,7.0706787,7.9024353,7.7886047,1.003479,-0.2566681,0.11230469,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-2.5204926,4.7133636,10.185196,0.50387573,0.5433502,-0.16467285,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,3.9510345,4.8354645,12.691925,-0.09161377,-0.28755188,-0.12205505,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,0.44831848,5.881729,11.403854,-0.10333252,0.40060425,-0.1614685,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,5.667679,7.9599,8.767838,0.27163696,-0.15545654,-0.0741272,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-1.7663269,6.307907,5.212448,0.27163696,0.4442749,-0.26586914,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,4.671692,3.375,13.4796295,-0.16511536,-0.3450775,-0.020858765,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,0.13467407,7.976654,3.3952484,0.47190857,0.3100586,-0.10394287,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,2.8784332,8.041306,5.2842712,-0.16192627,-0.15759277,-0.056015015,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-0.9211731,-3.563385,21.337387,-0.48043823,0.16305542,-0.15934753,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,6.5702972,8.797867,7.417511,0.9768524,-0.16931152,0.08673096,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-1.546051,3.4037323,13.565811,0.30360413,0.47943115,-0.20301819,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,6.3931274,4.6175995,6.572357,0.2780304,-0.30140686,-0.005950928,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,2.3181915,6.829834,13.862701,0.078826904,0.42190552,-0.13591003,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,5.976532,9.312622,1.3003235,0.4463501,-0.02230835,-0.001678467,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,1.65979,7.5624695,12.610535,-0.022369385,0.46559143,-0.17851257,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,4.252701,4.019043,13.189926,-0.30360413,-0.09687805,0.040924072,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,5.6150055,9.748367,6.8835907,-0.17790222,0.37716675,-0.07305908,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,2.8209686,19.016327,-0.67489624,0.33343506,0.17582703,-0.053878784,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,5.442627,-1.0901794,17.985504,-1.6074829,0.23123169,-0.16467285,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,6.4050903,23.708954,-10.938843,1.6053619,0.23016357,0.11230469,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,6.1680603,-1.2075043,19.680603,-1.5414429,0.38781738,-0.15402222,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,6.2638397,17.048294,-7.421753,1.1739197,0.3196411,0.010040283,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,4.9901123,-2.5027618,20.188171,-0.99282837,0.49221802,-0.17425537,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,6.34523,7.2033386,7.520462,0.60614014,0.18649292,0.12721252,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,3.572754,3.8299103,14.442093,0.1491394,0.6498718,-0.062408447,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,4.5471954,3.2265625,16.343094,-0.09907532,0.09060669,0.002578735,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,2.5623932,1.5985107,18.58406,0.21092224,0.5433502,-0.14974976,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,6.972519,5.3286743,7.441452,0.70414734,6.10E-05,-0.025115967,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,1.9183502,3.4348602,9.940994,0.58802795,0.72550964,-0.1210022,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,7.4561462,4.591263,17.276825,0.03515625,-0.19488525,0.023880005,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,2.4450836,6.738861,-1.1609192,0.40586853,0.7606659,-0.18917847,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,5.3540344,10.720413,6.4191284,-0.22477722,-0.15545654,-0.020858765,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,3.2854462,-2.8259735,15.57933,-1.0397034,0.48368835,-0.10821533,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,5.45459,15.614166,-3.741867,1.2847137,0.16731262,0.012161255,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,3.1633453,0.013549805,15.639191,-0.3952179,0.37716675,-0.19023132,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,3.0125122,-2.9887848,10.61377,-0.07243347,0.14920044,-0.001678467,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,5.2319336,17.110535,0.2348938,0.7158661,0.283432,-0.01020813,10.60222701,76.11298803,8.16
22-02-2019 4.47,1.55E+12,-1.8070221,-4.7437286,15.392593,-1.2879028,0.27490234,-0.20515442,10.60222701,76.11298803,8.16
